time,policy_name,state,carbon_similarity,cluster,tsne_x,tsne_y
201408,吉林省人民政府办公厅关于吉林省生态城镇化的实施意见(吉政办发〔２０１４〕３２号),吉林,0.5088863968849182,2,-3.9720583,-0.42438757
201407,吉林省人民政府关于印发吉林省2014年主要污染物总量减排计划的通知,吉林,0.5467876195907593,2,-33.531723,30.510237
201406,吉林省人民政府办公厅关于金融服务“三农”发展的实施意见(吉政办发〔２０１４〕２３号),吉林,0.5290431380271912,5,-27.444284,-29.045532
201406,吉林省人民政府办公厅关于贯彻落实全国资源型城市可持续发展规划（２０１３－２０２０年）的实施意见(吉政办发〔２０１４〕２０号),吉林,0.5515908002853394,4,-3.686787,-1.1815239
201405,吉林省人民政府办公厅关于进一步加强煤矿安全生产工作的实施意见(吉政办发〔２０１４〕１８号),吉林,0.5070692896842957,6,49.277775,-1.3532436
201403,吉林省人民政府办公厅关于印发吉林省金融支持经济结构调整和转型升级工作实施方案的通知(吉政办发〔２０１４〕１１号),吉林,0.5297409892082214,4,-16.08786,-43.1676
201312,吉林省人民政府办公厅关于金融支持民营经济和小微企业发展的实施意见(吉政办发〔２０１３〕４９号),吉林,0.5055788159370422,5,-27.561134,-29.519903
201311,吉林省人民政府办公厅关于深化电煤市场化改革的实施意见(吉政办发〔２０１３〕４２号),吉林,0.5689916610717773,5,37.076973,4.3625927
201310,吉林省人民政府办公厅关于进一步推进建筑废弃物综合利用工作的意见(吉政办发〔２０１３〕４１号),吉林,0.5279722809791565,1,-25.172451,-6.281093
201305,吉林省人民政府办公厅关于转发省环保厅吉林省“十二五”主要污染物总量减排考核办法的通知,吉林,0.5357579588890076,2,-32.852005,30.012787
201304,吉林省人民政府办公厅关于转发省住房城乡建设厅省发展改革委吉林省绿色建筑行动方案的通知(吉政办发〔２０１３〕１３号),吉林,0.6302534341812134,1,-12.300696,4.458488
201212,吉林省人民政府办公厅关于进一步推进机动车污染减排工作的意见,吉林,0.5180706977844238,2,-28.412449,-25.186174
201211,吉林省人民政府办公厅关于转发省发展改革委加快推进煤矿企业兼并重组工作实施方案的通知,吉林,0.5320795178413391,6,46.018253,-3.3229094
201208,吉林省人民政府办公厅转发省住房城乡建设厅关于进一步加强全省城市供热管理工作意见的通知(吉政办发〔２０１２〕５２号),吉林,0.5087788701057434,5,3.7771225,16.662868
201202,吉林省人民政府办公厅关于印发吉林省能源发展和能源保障体系建设“十二五”规划的通知,吉林,0.5951403975486755,5,-0.6263932,14.235736
201202,吉林省人民政府办公厅关于印发吉林省节能“十二五”规划的通知,吉林,0.5199422240257263,5,2.9716132,28.607067
201107,吉林省人民政府办公厅关于提升特色资源产业的实施意见,吉林,0.5035600066184998,4,-2.236004,-1.4377749
201011,吉林省人民政府办公厅转发省工信厅关于吉林省淘汰落后产能工作实施方案的通知(吉政办明电 〔２０１０〕１４６号),吉林,0.5537241101264954,4,12.47512,-7.968584
201011,吉林省人民政府办公厅转发省发展改革委等部门关于加快推行合同能源管理促进节能服务产业发展若干规定的通知,吉林,0.5259135365486145,3,-10.08431,30.125021
201010,吉林省人民政府办公厅转发省金融办关于统筹推进吉林特色城镇化加强金融支持意见的通知,吉林,0.5064418911933899,4,-16.480816,-43.06737
201001,吉林省人民政府办公厅关于进一步推进矿产资源勘查开发整合工作的意见,吉林,0.5150095224380493,6,48.69643,-5.361506
201001,吉林省人民政府办公厅关于做好城市居民供热保障工作的紧急通知(吉政办明电〔２０１０〕５号),吉林,0.5304334163665771,5,3.586975,16.282814
200903,吉林省人民政府办公厅关于印发吉林省能源局主要职责内设机构和人员编制规定的通知,吉林,0.6124346852302551,5,39.936974,-27.222229
200903,吉林省人民政府办公厅关于印发吉林省发展和改革委员会主要职责内设机构和人员编制规定的通知,吉林,0.5737076997756958,5,39.849236,-27.258286
200902,吉林省人民政府办公厅转发省发展改革委关于推进今明两年全省重大项目谋划建设工作实施意见的通知,吉林,0.5010496377944946,4,-2.0181253,-1.9569548
200801,吉林省人民政府办公厅关于加快推进全省煤炭资源整合工作的通知(吉政办明电〔2008〕9号),吉林,0.5752010941505432,5,48.105152,-4.4257646
200801,吉林省人民政府办公厅关于参加第一次全国污染源普查电视电话会议的通知(吉政办明电〔2008〕2号),吉林,0.5068129897117615,5,-35.052685,-1.0836315
200711,吉林省人民政府办公厅转发省煤炭资源整合工作领导小组办公室关于加强小煤矿安全基础管理实施意见的通知（吉政办明电〔2007〕143号）,吉林,0.5023833513259888,6,49.52745,-1.9921272
200709,吉林省人民政府办公厅关于２００７年上半年全省主要污染物总量减排指标完成情况的通报(吉政办明电〔2007〕113号),吉林,0.545833945274353,2,-33.483463,30.425266
200706,吉林省人民政府关于各市(州)人民政府非煤炭矿产资源整合工作实施方案的批复(吉政函〔２００７〕81号),吉林,0.535395622253418,5,48.469284,-5.2272773
200702,吉林省人民政府办公厅转发省经委关于吉林省2007年工业节能降耗工作实施意见的通知(吉政办明电〔2007〕24号),吉林,0.5625886917114258,5,-7.737011,-0.44567326
200701,吉林省人民政府办公厅关于检查考核2006年度政府环境保护目标责任制工作完成情况的通知(吉政办明电〔2007〕2号),吉林,0.5045653581619263,5,-28.492764,-24.521633
200611,吉林省人民政府办公厅转发省煤炭资源整合工作领导小组办公室关于煤炭资源整合方案审查及下一步工作实施意见的通知(吉政办明电〔2006〕143号),吉林,0.5358924865722656,5,47.2545,-5.271322
200611,吉林省人民政府办公厅关于进一步做好矿产资源开发秩序专项整治工作的通知(吉政办明电〔2006〕139号),吉林,0.5126482248306274,5,49.5886,-5.3222365
200611,吉林省人民政府办公厅关于完善差别电价政策的通知(吉政办明电〔2006〕130号),吉林,0.5410290360450745,5,4.507419,15.31216
200607,吉林省人民政府办公厅转发省建设厅等部门关于推进吉林省城镇供热体制改革实施意见的通知(吉政办明电〔2006〕74号),吉林,0.5070303082466125,5,4.1460896,15.855114
200607,吉林省人民政府办公厅关于贯彻落实国家调整住房供应结构稳定住房价格相关政策的紧急通知(吉政办明电〔2006〕71号),吉林,0.5159502029418945,5,7.1777735,-47.919605
200606,吉林省人民政府办公厅关于转发省环保局等部门制定的2006年整治违法排污企业保障群众健康环保专项行动工作方案的通知(吉政办明电〔2006〕58号),吉林,0.505842387676239,2,-36.945477,-0.50709057
200605,吉林省人民政府办公厅转发省发展改革委等部门关于深化水价改革促进节约用水保护水资源实施意见的通知(吉政办明电〔2006〕57号),吉林,0.5152190327644348,5,2.501201,6.953677
200511,吉林省人民政府办公厅转发省金融办中国人民银行长春中心支行关于加强吉林省金融生态环境建设意见的通知,吉林,0.5415686368942261,5,-28.13387,-28.819315
200508,吉林省人民政府办公厅转发省建设厅关于进一步推进墙体材料革新和推广节能建筑意见的通知(吉政办发〔2005〕32号),吉林,0.5407300591468811,1,-8.602519,0.319594
200501,吉林省人民政府办公厅转发省发改委等部门关于加快推行清洁生产意见的通知,吉林,0.5567107200622559,5,-36.25585,-1.5394293
200402,吉林省人民政府办公厅转发省环保局等部门关于全省清理整顿不法排污企业保障群众健康环保行动完成情况报告的通知,吉林,0.5005151629447937,2,-36.64871,-0.95673966
200312,吉林省人民政府关于促进房地产市场持续健康发展的实施意见,吉林,0.5025200843811035,5,6.641095,-47.87508
202504,海南省人民政府办公厅关于印发《海南省“绿美自贸港”三年行动方案（2025—2027年）》的通知,海南,0.501375675201416,2,-51.647686,14.00783
202112,海南省人民政府办公厅关于加快建立健全绿色低碳循环发展经济体系的实施意见,海南,0.600202202796936,4,-7.941921,11.5214
202101,海南省人民政府办公厅关于加快推进清洁生产工作的指导意见,海南,0.5222259163856506,4,-39.88096,22.192476
201912,海南省人民政府办公厅关于印发海南省加强红树林保护修复实施方案的通知,海南,0.5413057208061218,5,-53.085217,10.677329
201903,海南省人民政府办公厅关于印发海南省清洁能源汽车推广2019年行动计划的通知,海南,0.5375170707702637,5,10.734317,20.15594
201901,海南省人民政府办公厅关于印发海南省推进运输结构调整工作实施方案的通知,海南,0.5445175170898438,5,-5.4911427,-7.2077155
201901,海南省人民政府办公厅关于加强大气污染防治“六个严禁两个推进”工作的通知,海南,0.5167606472969055,2,-39.037724,22.990103
201812,海南省人民政府办公厅关于同意建立生态修复城市修补工作联席会议制度的函,海南,0.549079954624176,5,-54.350163,11.13127
201808,海南省人民政府办公厅关于印发海南省煤电油气运综合协调应急预案的通知,海南,0.5091570615768433,5,31.759275,8.437427
201804,海南省人民政府办公厅关于印发海南省绿色金融改革发展实施方案的通知,海南,0.6611918210983276,4,-21.769554,-39.38671
201803,海南省人民政府办公厅关于2017年海南省提升电网供电保障和抗灾能力三年行动计划工作考核结果的通报,海南,0.503944456577301,5,30.785925,8.289619
201711,海南省人民政府办公厅关于印发海南省主要污染物排污权有偿使用和交易管理办法的通知,海南,0.5219826698303223,5,-39.338207,17.376139
201711,海南省人民政府办公厅关于加强冬春大气污染防治工作的通知,海南,0.5084777474403381,2,-38.851997,23.140375
201709,海南省人民政府办公厅关于印发海南省湿地保护修复制度实施方案的通知,海南,0.5744246244430542,2,-62.07428,5.349688
201704,海南省人民政府办公厅关于印发海南省“ 十三五”能源发展规划的通知,海南,0.541486918926239,5,-2.748185,11.332138
201703,海南省人民政府办公厅关于印发海南省低碳制造业“ 十三五”发展规划指导意见的通知,海南,0.5512033700942993,5,-3.678209,11.072405
201702,海南省人民政府办公厅关于印发《海南省2017年大气污染防治专项整治工作方案》等六个方案的通知,海南,0.5107801556587219,2,-50.73611,15.55114
201609,海南省人民政府办公厅关于推进普惠金融发展的实施意见,海南,0.5145472288131714,4,-17.034882,-36.546112
201608,海南省人民政府办公厅关于印发海南省低碳制造业发展专项资金管理暂行办法的通知,海南,0.5632911324501038,5,-4.7803764,10.699371
201607,海南省人民政府办公厅关于印发海南省金融精准扶贫工作措施的通知,海南,0.5026527047157288,4,-17.64281,-36.795956
201607,海南省人民政府办公厅关于促进建材工业稳增长调结构增效益的实施意见,海南,0.5388681888580322,4,16.469292,-3.747103
201607,海南省人民政府办公厅关于加快发展节能环保产业的实施意见,海南,0.5840941071510315,3,-6.6350408,13.378789
201605,海南省人民政府办公厅关于印发2016年度海南省生态文明建设工作要点的通知,海南,0.5290530323982239,2,-50.974064,13.301642
201605,海南省人民政府办公厅关于印发海南省排污权有偿使用和交易工作方案的通知,海南,0.5533410906791687,5,-39.44411,17.48003
